Eviction Algo,total_attempts,StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,vPTA < rTA,improv. < minTailAgeDifference,improv. < diffRatio * vPTA,Final Miss Ratio,minSlabs,tailAgeDifferenceRatio,minTailAgeDifference,numSlabsFreeMem,slabProjectionLength
Lru,132,0,0,0,0,0,131,0,0.392629,3,0.050000,50,4,3
Lru,537,0,0,0,0,0,536,1,0.392629,3,0.100000,70,3,3
Lru,154,0,0,0,0,0,153,1,0.392629,5,0.200000,100,5,2
Lru,136,0,0,0,0,0,135,1,0.392629,2,0.200000,130,2,2
Lru,139,0,0,0,0,0,138,0,0.392629,5,0.100000,70,5,2
Lru,145,0,0,0,0,0,144,0,0.392629,4,0.100000,120,4,5
Lru,141,0,0,0,0,0,140,0,0.392629,3,0.050000,100,3,5
Lru,727,0,0,0,0,0,726,1,0.392629,5,0.200000,100,2,1
Lru,139,0,0,0,0,0,138,0,0.392629,5,0.200000,120,3,2
Lru,145,0,0,0,0,0,144,0,0.392629,1,0.150000,90,2,3
Lru,142,0,0,0,0,0,141,0,0.392629,2,0.150000,30,5,4
Lru,130,16,0,0,0,0,113,0,0.393381,4,0.100000,10,2,1
Lru,138,14,0,0,0,0,123,0,0.39328799999999997,3,0.250000,10,3,2
Lru,140,0,0,0,0,0,139,0,0.392629,5,0.050000,100,3,3
Lru,140,0,0,0,0,0,139,4,0.392629,3,0.250000,30,3,3
Lru,147,0,0,0,0,0,146,3,0.392629,5,0.250000,80,3,4
Lru,128,0,0,0,0,0,127,0,0.392629,3,0.050000,70,4,5
Lru,520,0,0,0,0,0,519,0,0.392629,4,0.100000,60,3,3
Lru,131,0,0,0,0,0,130,2,0.392629,2,0.250000,80,5,4
Lru,133,0,0,0,0,0,132,0,0.392629,5,0.250000,20,2,2
Lru,345,22,0,0,0,0,322,2,0.39383599999999996,5,0.250000,30,5,4
Lru,759,65,0,0,0,0,693,1,0.39523699999999995,5,0.100000,70,4,2
Lru,390,0,0,0,0,0,389,0,0.392629,1,0.150000,90,5,3
Lru,147,0,0,0,0,0,146,1,0.392629,4,0.250000,120,4,5
Lru,127,0,0,0,0,0,126,0,0.392629,1,0.050000,110,3,1
Lru,142,0,0,0,0,0,141,0,0.392629,4,0.100000,80,5,5
Lru,136,0,0,0,0,0,135,0,0.392629,4,0.250000,70,4,5
Lru,372,26,0,0,0,0,345,0,0.39366100000000004,2,0.100000,30,4,4
Lru,157,0,0,0,0,0,156,0,0.392629,1,0.250000,90,4,5
Lru,126,13,0,0,0,0,112,3,0.393196,3,0.200000,10,4,5
Lru,158,29,0,0,0,0,128,0,0.393601,3,0.150000,10,1,2
Lru,119,0,0,0,0,0,118,0,0.392629,1,0.200000,120,5,3
Lru,365,307,0,0,0,0,57,0,0.399952,4,0.050000,10,3,4
Lru,148,0,0,0,0,0,147,0,0.392629,4,0.100000,110,2,4
Lru,142,0,0,0,0,0,141,4,0.392629,5,0.250000,130,1,3
Lru,134,0,0,0,0,0,133,2,0.392629,2,0.250000,80,1,2
Lru,138,0,0,0,0,0,137,0,0.392629,1,0.250000,130,1,2
Lru,158,29,0,0,0,0,128,0,0.393744,1,0.250000,10,5,4
Lru,145,0,0,0,0,0,144,1,0.392629,1,0.200000,50,5,3
Lru,138,0,0,0,0,0,137,0,0.392629,1,0.050000,60,5,4
Lru,141,0,0,0,0,0,140,0,0.392629,2,0.200000,90,4,2
Lru,429,176,0,0,0,0,252,4,0.397455,4,0.200000,20,3,2
Lru,128,0,0,0,0,0,127,2,0.392629,1,0.250000,120,4,2
Lru,451,200,0,0,0,0,250,0,0.39821700000000004,4,0.150000,20,4,2
Lru,129,0,0,0,0,0,128,0,0.392629,5,0.100000,20,2,2
Lru,156,0,0,0,0,0,155,0,0.392629,5,0.050000,80,2,4
Lru,154,0,0,0,0,0,153,0,0.392629,2,0.150000,100,4,4
Lru,153,0,0,0,0,0,152,0,0.392629,3,0.150000,60,2,5
Lru,175,0,0,0,0,0,174,0,0.392629,5,0.050000,80,4,2
Lru,159,31,0,0,0,0,127,1,0.39388100000000004,3,0.200000,10,2,3
Lru,166,0,0,0,0,0,165,0,0.392629,2,0.150000,60,1,2
Lru,139,0,0,0,0,0,138,0,0.392629,5,0.050000,80,4,3
Lru,377,0,0,0,0,0,376,0,0.392629,3,0.150000,80,1,1
Lru,179,0,0,0,0,0,178,0,0.392629,1,0.050000,130,2,1
Lru,350,289,0,0,0,0,60,19,0.39898900000000004,2,0.250000,10,5,5
Lru,153,0,0,0,0,0,152,0,0.392629,2,0.200000,80,3,1
Lru,146,0,0,0,0,0,145,0,0.392629,5,0.200000,100,3,1
Lru,586,0,0,0,0,0,585,0,0.392629,3,0.100000,120,2,1
Lru,144,0,0,0,0,0,143,0,0.392629,2,0.100000,50,5,4
Lru,148,0,0,0,0,0,147,0,0.392629,3,0.150000,50,3,1
Lru,174,0,0,0,0,0,173,0,0.392629,3,0.050000,110,5,2
Lru,143,0,0,0,0,0,142,0,0.392629,5,0.050000,60,3,2
Lru,176,0,0,0,0,0,175,0,0.392629,2,0.150000,130,3,4
Lru,149,0,0,0,0,0,148,1,0.392629,4,0.200000,30,3,3
Lru,218,0,0,0,0,0,217,0,0.392629,3,0.200000,40,1,1
Lru,158,0,0,0,0,0,157,1,0.392629,5,0.200000,90,3,3
Lru,159,0,0,0,0,0,158,0,0.392629,1,0.050000,120,4,1
Lru,461,0,0,0,0,0,460,0,0.392629,1,0.100000,50,2,1
Lru,165,0,0,0,0,0,164,0,0.392629,2,0.150000,50,4,3
Lru,354,0,0,0,0,0,353,0,0.392629,3,0.100000,90,3,4
Lru,148,0,0,0,0,0,147,3,0.392629,1,0.250000,40,4,2
Lru,138,0,0,0,0,0,137,0,0.392629,1,0.050000,30,5,5
Lru,318,0,0,0,0,0,317,0,0.392629,5,0.050000,120,1,1
Lru,143,0,0,0,0,0,142,5,0.392629,2,0.250000,110,4,5
Lru,163,0,0,0,0,0,162,1,0.392629,2,0.200000,60,4,5
Lru,198,0,0,0,0,0,197,0,0.392629,5,0.250000,100,1,3
Lru,223,0,0,0,0,0,222,0,0.392629,5,0.050000,60,5,4
Lru,137,0,0,0,0,0,136,0,0.392629,2,0.100000,40,3,1
Lru,166,0,0,0,0,0,165,0,0.392629,2,0.050000,100,4,2
Lru,198,0,0,0,0,0,197,0,0.392629,4,0.100000,110,5,1
Lru,184,0,0,0,0,0,183,0,0.392629,5,0.150000,120,5,5
Lru,186,0,0,0,0,0,185,0,0.392629,2,0.150000,100,5,4
Lru,367,0,0,0,0,0,366,2,0.392629,5,0.250000,80,5,3
Lru,166,0,0,0,0,0,165,0,0.392629,3,0.050000,80,2,5
Lru,149,22,0,0,0,0,126,1,0.393485,5,0.250000,10,4,3
Lru,137,0,0,0,0,0,136,0,0.392629,2,0.150000,120,3,2
Lru,156,0,0,0,0,0,155,2,0.392629,1,0.200000,80,4,4
Lru,225,0,0,0,0,0,224,2,0.392629,3,0.250000,30,4,3
Lru,200,0,0,0,0,0,199,2,0.392629,2,0.250000,60,5,1
Lru,355,0,0,0,0,0,354,0,0.392629,1,0.050000,110,1,5
Lru,557,0,0,0,0,0,556,1,0.392629,4,0.150000,130,2,2
Lru,229,0,0,0,0,0,228,1,0.392629,1,0.250000,50,3,4
Lru,212,0,0,0,0,0,211,0,0.392629,2,0.200000,50,5,2
Lru,191,7,0,0,0,0,183,0,0.392926,3,0.250000,20,1,2
Lru,220,0,0,0,0,0,219,0,0.392629,3,0.050000,50,2,4
Lru,208,92,0,0,0,0,115,0,0.39459200000000005,3,0.050000,10,5,4
Lru,190,0,0,0,0,0,189,0,0.392629,1,0.150000,40,1,4
Lru,334,59,0,0,0,0,274,0,0.39531400000000005,3,0.150000,20,1,3
Lru,221,0,0,0,0,0,220,0,0.392629,3,0.250000,70,3,3
Lru,199,0,0,0,0,0,198,0,0.392629,1,0.150000,90,1,4
Lru,243,0,0,0,0,0,242,0,0.392629,3,0.150000,80,2,2
Lru,213,0,0,0,0,0,212,2,0.392629,4,0.250000,80,4,5
Lru,203,0,0,0,0,0,202,0,0.392629,2,0.200000,70,5,2
Lru,215,16,0,0,0,0,198,0,0.39339900000000005,5,0.200000,20,5,1
Lru,193,72,0,0,0,0,120,1,0.39426700000000003,4,0.200000,10,1,1
Lru,343,0,0,0,0,0,342,1,0.392629,3,0.250000,110,3,1
Lru,210,0,0,0,0,0,209,0,0.392629,1,0.050000,90,3,3
Lru,200,0,0,0,0,0,199,2,0.392629,3,0.250000,80,4,5
Lru,205,8,0,0,0,0,196,0,0.39299300000000004,1,0.100000,20,3,5
Lru,449,0,0,0,0,0,448,0,0.392629,2,0.050000,70,2,3
Lru,211,99,0,0,0,0,111,1,0.394678,2,0.200000,10,1,3
Lru,224,0,0,0,0,0,223,0,0.392629,1,0.150000,90,3,1
Lru,208,0,0,0,0,0,207,0,0.392629,2,0.100000,40,1,1
Lru,299,0,0,0,0,0,298,6,0.392629,4,0.250000,120,2,1
Lru,226,0,0,0,0,0,225,1,0.392629,5,0.200000,30,4,5
Lru,220,0,0,0,0,0,219,3,0.392629,5,0.250000,50,1,3
Lru,211,0,0,0,0,0,210,0,0.392629,3,0.100000,70,5,3
Lru,220,0,0,0,0,0,219,1,0.392629,5,0.250000,60,1,4
Lru,204,0,0,0,0,0,203,0,0.392629,1,0.100000,40,2,3
Lru,283,0,0,0,0,0,282,0,0.392629,5,0.150000,120,1,2
Lru,234,21,0,0,0,0,212,0,0.393617,2,0.200000,20,4,5
Lru,565,52,0,0,0,0,512,1,0.394539,1,0.150000,40,2,1
Lru,247,152,0,0,0,0,94,3,0.39574699999999996,1,0.250000,10,3,1
Lru,228,0,0,0,0,0,227,1,0.392629,5,0.200000,70,2,1
Lru,208,0,0,0,0,0,207,0,0.392629,4,0.150000,30,3,4
Lru,486,0,0,0,0,0,485,0,0.392629,4,0.100000,90,3,2
Lru,216,0,0,0,0,0,215,1,0.392629,2,0.250000,110,2,1
Lru,226,14,0,0,0,0,211,0,0.393301,5,0.100000,20,1,4
Lru,221,0,0,0,0,0,220,0,0.392629,4,0.200000,90,4,4
Lru,352,30,0,0,0,0,321,3,0.39391,4,0.250000,30,3,3
Lru,216,0,0,0,0,0,215,0,0.392629,5,0.250000,60,4,1
Lru,211,91,0,0,0,0,119,0,0.394505,3,0.100000,10,1,4
Lru,228,119,0,0,0,0,108,0,0.39498200000000006,4,0.100000,10,2,2
Lru,227,0,0,0,0,0,226,0,0.392629,4,0.150000,100,3,5
Lru,429,0,0,0,0,0,428,0,0.392629,3,0.200000,120,1,1
Lru,222,0,0,0,0,0,221,2,0.392629,3,0.250000,40,5,5
Lru,229,0,0,0,0,0,228,1,0.392629,1,0.250000,40,5,5
Lru,212,11,0,0,0,0,200,0,0.393123,4,0.100000,20,3,3
Lru,217,0,0,0,0,0,216,0,0.392629,4,0.050000,50,5,1
Lru,353,0,0,0,0,0,352,1,0.392629,5,0.050000,60,3,1
Lru,222,0,0,0,0,0,221,0,0.392629,5,0.050000,110,5,2
Lru,205,0,0,0,0,0,204,0,0.392629,2,0.200000,60,1,5
Lru,458,0,0,0,0,0,457,0,0.392629,3,0.050000,60,3,4
Lru,228,0,0,0,0,0,227,0,0.392629,4,0.200000,50,3,1
Lru,228,0,0,0,0,0,227,0,0.392629,1,0.050000,130,4,1
Lru,225,0,0,0,0,0,224,0,0.392629,1,0.150000,30,4,1
Lru,230,0,0,0,0,0,229,0,0.392629,4,0.100000,100,4,3
Lru,348,0,0,0,0,0,347,4,0.392629,2,0.250000,80,4,3
Lru,343,0,0,0,0,0,342,4,0.392629,3,0.250000,80,3,5
Lru,229,15,0,0,0,0,213,0,0.393332,1,0.100000,20,4,1
Lru,203,0,0,0,0,0,202,0,0.392629,3,0.150000,50,5,3
Lru,224,19,0,0,0,0,204,0,0.393524,4,0.200000,20,2,2
Lru,214,0,0,0,0,0,213,0,0.392629,3,0.200000,90,5,4
Lru,219,0,0,0,0,0,218,0,0.392629,2,0.100000,30,2,5
Lru,237,0,0,0,0,0,236,0,0.392629,3,0.100000,50,4,3
Lru,206,0,0,0,0,0,205,0,0.392629,3,0.200000,130,5,4
Lru,229,0,0,0,0,0,228,3,0.392629,5,0.250000,120,1,4
Lru,204,0,0,0,0,0,203,0,0.392629,4,0.050000,60,2,4
Lru,225,0,0,0,0,0,224,1,0.392629,2,0.250000,80,4,2
Lru,223,0,0,0,0,0,222,0,0.392629,3,0.050000,50,4,4
Lru,233,0,0,0,0,0,232,0,0.392629,2,0.200000,90,5,1
Lru,214,0,0,0,0,0,213,0,0.392629,3,0.050000,70,1,5
Lru,205,0,0,0,0,0,204,0,0.392629,3,0.200000,120,3,3
Lru,217,0,0,0,0,0,216,0,0.392629,3,0.150000,50,2,5
Lru,260,0,0,0,0,0,259,0,0.392629,5,0.050000,50,5,4
Lru,228,0,0,0,0,0,227,0,0.392629,5,0.100000,40,4,5
Lru,213,0,0,0,0,0,212,1,0.392629,4,0.200000,60,4,3
Lru,229,0,0,0,0,0,228,0,0.392629,2,0.150000,80,5,3
Lru,216,0,0,0,0,0,215,0,0.392629,1,0.150000,120,5,4
Lru,223,0,0,0,0,0,222,0,0.392629,1,0.200000,130,4,4
Lru,230,0,0,0,0,0,229,0,0.392629,2,0.200000,30,5,3
Lru,218,0,0,0,0,0,217,0,0.392629,1,0.200000,80,5,1
Lru,207,0,0,0,0,0,206,2,0.392629,1,0.250000,60,3,4
Lru,247,0,0,0,0,0,246,0,0.392629,5,0.200000,30,4,1
Lru,228,0,0,0,0,0,227,0,0.392629,2,0.150000,60,2,2
Lru,233,0,0,0,0,0,232,0,0.392629,3,0.050000,40,5,5
Lru,225,113,0,0,0,0,111,5,0.395459,4,0.250000,10,1,4
Lru,216,0,0,0,0,0,215,0,0.392629,3,0.100000,70,2,4
Lru,298,0,0,0,0,0,297,0,0.392629,5,0.200000,70,5,2
Lru,242,0,0,0,0,0,241,0,0.392629,2,0.050000,120,1,1
Lru,228,120,0,0,0,0,107,3,0.395316,2,0.250000,10,3,4
Lru,224,0,0,0,0,0,223,0,0.392629,4,0.050000,120,2,1
Lru,232,0,0,0,0,0,231,1,0.392629,3,0.250000,50,1,5
Lru,215,0,0,0,0,0,214,0,0.392629,5,0.250000,60,1,1
Lru,245,0,0,0,0,0,244,0,0.392629,3,0.100000,80,4,5
Lru,352,30,0,0,0,0,321,0,0.393896,3,0.200000,30,1,2
Lru,222,0,0,0,0,0,221,2,0.392629,3,0.250000,30,1,4
Lru,231,0,0,0,0,0,230,0,0.392629,3,0.150000,30,2,1
Lru,208,0,0,0,0,0,207,0,0.392629,5,0.200000,130,4,1
Lru,206,11,0,0,0,0,194,0,0.393131,3,0.100000,20,3,1
Lru,533,0,0,0,0,0,532,3,0.392629,5,0.250000,90,1,2
Lru,227,0,0,0,0,0,226,0,0.392629,5,0.050000,90,2,2
Lru,233,128,0,0,0,0,104,0,0.39531799999999995,2,0.100000,10,2,2
Lru,236,142,0,0,0,0,93,0,0.39507400000000004,5,0.100000,10,2,2
Lru,224,0,0,0,0,0,223,0,0.392629,4,0.150000,50,3,3
Lru,339,0,0,0,0,0,338,0,0.392629,1,0.100000,130,4,2
Lru,793,431,0,0,0,0,361,38,0.40376500000000004,2,0.250000,30,3,4
Lru,232,17,0,0,0,0,214,2,0.39343300000000003,5,0.250000,20,2,1
Lru,233,0,0,0,0,0,232,0,0.392629,4,0.200000,110,3,1
Lru,220,0,0,0,0,0,219,0,0.392629,4,0.100000,120,2,3
Lru,237,0,0,0,0,0,236,0,0.392629,3,0.150000,80,4,1
Lru,231,17,0,0,0,0,213,1,0.39344100000000004,5,0.200000,20,4,5
Lru,217,0,0,0,0,0,216,0,0.392629,2,0.150000,70,1,4
Lru,227,0,0,0,0,0,226,0,0.392629,1,0.100000,130,2,2
Lru,232,0,0,0,0,0,231,0,0.392629,4,0.050000,30,4,1
Lru,209,93,0,0,0,0,115,0,0.39418600000000004,1,0.100000,10,4,5
Lru,250,0,0,0,0,0,249,0,0.392629,5,0.150000,70,5,2
Lru,209,0,0,0,0,0,208,0,0.392629,2,0.150000,80,4,5
Lru,210,0,0,0,0,0,209,4,0.392629,5,0.250000,90,4,3
Lru,251,0,0,0,0,0,250,0,0.392629,1,0.200000,100,2,5
Lru,228,0,0,0,0,0,227,2,0.392629,3,0.250000,50,1,3
Lru,595,400,0,0,0,0,194,1,0.40317800000000004,5,0.100000,20,1,2
Lru,228,0,0,0,0,0,227,0,0.392629,1,0.100000,60,4,2
Lru,248,0,0,0,0,0,247,0,0.392629,2,0.100000,50,1,3
Lru,209,0,0,0,0,0,208,0,0.392629,3,0.150000,100,2,4
Lru,223,0,0,0,0,0,222,0,0.392629,5,0.100000,120,5,5
Lru,221,0,0,0,0,0,220,0,0.392629,4,0.200000,100,4,2
Lru,228,0,0,0,0,0,227,1,0.392629,5,0.200000,70,2,3
Lru,363,31,0,0,0,0,331,0,0.39392799999999994,1,0.100000,30,5,3
Lru,214,0,0,0,0,0,213,1,0.392629,5,0.250000,70,2,4
Lru,249,0,0,0,0,0,248,1,0.392629,2,0.250000,110,1,1
Lru,349,0,0,0,0,0,348,0,0.392629,3,0.200000,110,5,5
Lru,211,12,0,0,0,0,198,0,0.39317,3,0.100000,20,5,1
Lru,268,0,0,0,0,0,267,0,0.392629,2,0.100000,100,1,4
Lru,212,0,0,0,0,0,211,0,0.392629,3,0.150000,90,1,3
Lru,592,0,0,0,0,0,591,0,0.392629,1,0.050000,70,5,3
Lru,234,0,0,0,0,0,233,0,0.392629,5,0.100000,80,3,2
Lru,257,0,0,0,0,0,256,0,0.392629,4,0.100000,120,1,3
Lru,218,17,0,0,0,0,200,2,0.39344599999999996,5,0.250000,20,1,4
Lru,449,57,0,0,0,0,391,1,0.394706,5,0.150000,30,4,3
Lru,241,0,0,0,0,0,240,3,0.392629,4,0.250000,50,5,1
Lru,223,0,0,0,0,0,222,0,0.392629,5,0.200000,110,4,5
Lru,238,0,0,0,0,0,237,0,0.392629,1,0.100000,70,3,3
Lru,231,0,0,0,0,0,230,2,0.392629,3,0.250000,80,2,2
Lru,227,0,0,0,0,0,226,2,0.392629,4,0.250000,110,5,2
Lru,348,0,0,0,0,0,347,0,0.392629,3,0.100000,90,3,5
Lru,207,0,0,0,0,0,206,0,0.392629,5,0.100000,100,1,3
Lru,268,23,0,0,0,0,244,0,0.39367700000000005,2,0.150000,20,4,1
Lru,221,0,0,0,0,0,220,0,0.392629,4,0.100000,100,4,5
Lru,547,0,0,0,0,0,546,1,0.392629,4,0.200000,130,3,1
Lru,230,116,0,0,0,0,113,0,0.395045,1,0.200000,10,2,1
Lru,223,0,0,0,0,0,222,0,0.392629,4,0.100000,30,2,2
Lru,234,0,0,0,0,0,233,0,0.392629,2,0.050000,30,5,2
Lru,219,0,0,0,0,0,218,0,0.392629,3,0.050000,40,4,2
Lru,209,0,0,0,0,0,208,0,0.392629,5,0.200000,80,2,4
Lru,235,0,0,0,0,0,234,0,0.392629,3,0.050000,40,2,4
Lru,236,19,0,0,0,0,216,0,0.39354599999999995,3,0.250000,20,1,1
Lru,209,0,0,0,0,0,208,0,0.392629,5,0.200000,70,1,2
Lru,232,17,0,0,0,0,214,0,0.39343799999999995,5,0.150000,20,3,5
Lru,228,0,0,0,0,0,227,0,0.392629,5,0.100000,80,3,1
Lru,222,0,0,0,0,0,221,0,0.392629,3,0.050000,50,5,3
Lru,345,281,0,0,0,0,63,0,0.399351,5,0.050000,10,3,2
Lru,230,0,0,0,0,0,229,3,0.392629,4,0.250000,120,5,5
Lru,343,0,0,0,0,0,342,0,0.392629,1,0.050000,90,5,3
Lru,227,0,0,0,0,0,226,0,0.392629,3,0.200000,130,1,1
Lru,495,0,0,0,0,0,494,1,0.392629,2,0.150000,110,4,2
Lru,231,0,0,0,0,0,230,0,0.392629,5,0.100000,120,2,1
Lru,219,0,0,0,0,0,218,0,0.392629,2,0.050000,120,2,4
Lru,479,0,0,0,0,0,478,0,0.392629,3,0.150000,110,3,2
Lru,333,0,0,0,0,0,332,0,0.392629,2,0.050000,130,1,4
Lru,243,0,0,0,0,0,242,0,0.392629,4,0.100000,30,2,4
Lru,399,0,0,0,0,0,398,0,0.392629,3,0.050000,60,4,2
Lru,271,0,0,0,0,0,270,1,0.392629,1,0.250000,60,5,5
Lru,223,0,0,0,0,0,222,0,0.392629,3,0.050000,70,2,1
Lru,236,0,0,0,0,0,235,1,0.392629,1,0.200000,80,4,3
Lru,224,0,0,0,0,0,223,0,0.392629,4,0.150000,70,2,3
Lru,209,0,0,0,0,0,208,0,0.392629,2,0.050000,80,4,3
Lru,216,0,0,0,0,0,215,0,0.392629,2,0.150000,80,1,2
Lru,228,0,0,0,0,0,227,1,0.392629,3,0.250000,100,1,1
Lru,223,0,0,0,0,0,222,0,0.392629,4,0.050000,130,5,3
Lru,233,0,0,0,0,0,232,0,0.392629,2,0.250000,70,1,1
Lru,243,0,0,0,0,0,242,1,0.392629,5,0.250000,120,1,3
Lru,217,109,0,0,0,0,107,2,0.39491699999999996,1,0.250000,10,2,4
Lru,233,0,0,0,0,0,232,0,0.392629,5,0.150000,60,4,4
Lru,228,0,0,0,0,0,227,0,0.392629,5,0.200000,50,3,3
Lru,243,0,0,0,0,0,242,1,0.392629,4,0.200000,100,1,2
Lru,228,0,0,0,0,0,227,0,0.392629,5,0.100000,120,1,4
Lru,242,0,0,0,0,0,241,0,0.392629,2,0.150000,130,1,5
Lru,244,20,0,0,0,0,223,0,0.393583,4,0.050000,20,3,3
Lru,223,109,0,0,0,0,113,1,0.39516799999999996,5,0.200000,10,4,2
Lru,295,0,0,0,0,0,294,0,0.392629,4,0.050000,40,1,5
Lru,230,0,0,0,0,0,229,0,0.392629,2,0.050000,130,5,5
Lru,247,0,0,0,0,0,246,1,0.392629,5,0.250000,120,3,1
Lru,225,0,0,0,0,0,224,0,0.392629,4,0.200000,70,3,4
Lru,263,0,0,0,0,0,262,0,0.392629,3,0.200000,130,4,2
Lru,278,0,0,0,0,0,277,0,0.392629,2,0.100000,110,2,1
Lru,219,0,0,0,0,0,218,0,0.392629,3,0.200000,90,1,2
Lru,239,0,0,0,0,0,238,1,0.392629,5,0.250000,60,3,2
Lru,227,0,0,0,0,0,226,0,0.392629,2,0.100000,80,2,5
Lru,362,304,0,0,0,0,57,0,0.399575,3,0.050000,10,5,5
Lru,241,0,0,0,0,0,240,0,0.392629,3,0.050000,70,2,5
Lru,227,0,0,0,0,0,226,0,0.392629,5,0.100000,50,3,5
Lru,211,0,0,0,0,0,210,0,0.392629,4,0.200000,130,4,4
Lru,362,34,0,0,0,0,327,0,0.394038,3,0.100000,30,1,2
Lru,232,0,0,0,0,0,231,0,0.392629,5,0.250000,80,4,5
Lru,226,0,0,0,0,0,225,0,0.392629,5,0.150000,110,5,1
Lru,223,0,0,0,0,0,222,0,0.392629,3,0.150000,40,3,4
Lru,221,0,0,0,0,0,220,0,0.392629,4,0.150000,130,3,5
Lru,203,0,0,0,0,0,202,1,0.392629,2,0.250000,70,3,1
Lru,222,0,0,0,0,0,221,0,0.392629,1,0.100000,30,1,1
Lru,237,0,0,0,0,0,236,0,0.392629,4,0.200000,70,5,3
Lru,219,0,0,0,0,0,218,0,0.392629,5,0.100000,130,3,1
Lru,217,0,0,0,0,0,216,1,0.392629,5,0.200000,90,4,5
Lru,238,0,0,0,0,0,237,3,0.392629,5,0.250000,120,4,4
Lru,244,0,0,0,0,0,243,0,0.392629,3,0.100000,80,3,5
Lru,233,0,0,0,0,0,232,0,0.392629,3,0.150000,60,1,5
Lru,246,0,0,0,0,0,245,0,0.392629,5,0.200000,70,4,1
Lru,215,0,0,0,0,0,214,0,0.392629,2,0.200000,100,2,4
Lru,219,0,0,0,0,0,218,0,0.392629,4,0.200000,60,5,2
Lru,362,0,0,0,0,0,361,0,0.392629,4,0.150000,90,2,1
Lru,221,0,0,0,0,0,220,0,0.392629,4,0.150000,60,2,5
Lru,230,0,0,0,0,0,229,0,0.392629,2,0.150000,90,2,5
Lru,230,0,0,0,0,0,229,0,0.392629,1,0.150000,60,1,3
Lru,225,0,0,0,0,0,224,0,0.392629,1,0.100000,100,3,2
Lru,428,0,0,0,0,0,427,1,0.392629,4,0.200000,130,2,3
Lru,217,0,0,0,0,0,216,1,0.392629,1,0.250000,120,5,1
Lru,234,0,0,0,0,0,233,0,0.392629,4,0.200000,90,4,3
Lru,208,0,0,0,0,0,207,2,0.392629,3,0.250000,120,5,1
Lru,253,0,0,0,0,0,252,0,0.392629,2,0.150000,70,3,3
Lru,236,0,0,0,0,0,235,0,0.392629,1,0.200000,50,5,1
Lru,256,159,0,0,0,0,96,5,0.396335,3,0.200000,10,5,4
Lru,225,0,0,0,0,0,224,0,0.392629,4,0.100000,90,1,1
Lru,257,0,0,0,0,0,256,0,0.392629,2,0.100000,60,1,2
Lru,229,0,0,0,0,0,228,0,0.392629,3,0.200000,40,4,1
Lru,209,0,0,0,0,0,208,0,0.392629,1,0.100000,90,3,4
Lru,236,0,0,0,0,0,235,0,0.392629,3,0.150000,40,2,5
Lru,305,17,0,0,0,0,287,0,0.393458,4,0.100000,30,3,5
Lru,223,0,0,0,0,0,222,0,0.392629,1,0.200000,110,2,4
Lru,244,0,0,0,0,0,243,0,0.392629,1,0.050000,30,3,1
Lru,209,0,0,0,0,0,208,0,0.392629,5,0.150000,80,4,4
Lru,238,0,0,0,0,0,237,0,0.392629,4,0.150000,70,1,2
Lru,225,0,0,0,0,0,224,0,0.392629,1,0.050000,50,4,3
Lru,234,0,0,0,0,0,233,1,0.392629,5,0.250000,130,2,4
Lru,240,22,0,0,0,0,217,1,0.39364,2,0.250000,20,1,1
Lru,218,0,0,0,0,0,217,0,0.392629,2,0.050000,130,3,5
Lru,212,0,0,0,0,0,211,0,0.392629,2,0.050000,100,2,2
Lru,248,0,0,0,0,0,247,1,0.392629,5,0.200000,130,3,5
Lru,233,0,0,0,0,0,232,0,0.392629,5,0.050000,30,5,4
Lru,231,0,0,0,0,0,230,1,0.392629,4,0.250000,30,4,3
Lru,233,0,0,0,0,0,232,2,0.392629,2,0.200000,40,1,5
Lru,218,0,0,0,0,0,217,0,0.392629,4,0.050000,90,1,1
Lru,232,0,0,0,0,0,231,2,0.392629,3,0.200000,60,3,2
Lru,242,0,0,0,0,0,241,0,0.392629,3,0.200000,100,4,1
Lru,222,0,0,0,0,0,221,0,0.392629,2,0.150000,90,2,3
Lru,208,92,0,0,0,0,115,0,0.39450799999999997,2,0.100000,10,3,5
Lru,551,0,0,0,0,0,550,0,0.392629,5,0.050000,120,2,4
Lru,225,0,0,0,0,0,224,0,0.392629,1,0.050000,110,3,3
Lru,240,0,0,0,0,0,239,0,0.392629,2,0.150000,70,1,3
Lru,220,0,0,0,0,0,219,0,0.392629,4,0.100000,60,3,1
Lru,224,0,0,0,0,0,223,0,0.392629,1,0.100000,70,4,1
Lru,218,0,0,0,0,0,217,2,0.392629,4,0.250000,30,3,5
Lru,218,0,0,0,0,0,217,0,0.392629,4,0.100000,130,3,1
Lru,224,0,0,0,0,0,223,4,0.392629,3,0.250000,30,3,2
Lru,221,0,0,0,0,0,220,0,0.392629,4,0.100000,60,3,5
Lru,241,0,0,0,0,0,240,0,0.392629,2,0.200000,120,5,5
Lru,204,0,0,0,0,0,203,0,0.392629,5,0.200000,50,4,4
Lru,232,0,0,0,0,0,231,0,0.392629,3,0.200000,90,1,3
Lru,216,0,0,0,0,0,215,3,0.392629,4,0.250000,80,3,4
Lru,228,0,0,0,0,0,227,1,0.392629,5,0.250000,80,4,4
Lru,222,0,0,0,0,0,221,0,0.392629,3,0.050000,100,1,4
Lru,460,414,0,0,0,0,45,1,0.402072,5,0.100000,10,4,3
