Eviction Algo,total_attempts,StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,invalid class id,rDHpS < vPDHpS,improv.< minDiff,improv.< diffRatio * vPDHpS,Final Miss Ratio,minDiff,diffRatio,minSlabs,numSlabsFreeMem,minLTA,maxLTA
Sieve,159,43,7,0,0,0,17,0,91,0.191508,60,0.250000,1,2,0,0
Sieve,263,39,8,0,0,0,178,3,37,0.245355,60,0.050000,3,1,0,0
Sieve,180,4,8,0,0,167,0,0,0,0.29047999999999996,100,0.050000,4,4,0,0
Sieve,160,46,8,0,0,1,83,0,21,0.21787,60,0.100000,2,3,0,0
Sieve,184,4,9,0,0,170,0,0,0,0.31140500000000004,100,0.200000,4,5,0,0
Sieve,175,4,7,0,0,0,162,0,1,0.27059200000000005,50,0.250000,4,4,0,0
Sieve,169,5,10,0,0,0,54,0,99,0.271424,80,0.250000,3,3,0,0
Sieve,176,2,8,0,0,164,0,1,0,0.29024000000000005,20,0.150000,5,2,0,0
Sieve,160,67,8,0,0,0,80,0,4,0.216105,20,0.050000,2,4,0,0
Sieve,193,4,7,0,0,181,0,0,0,0.29035999999999995,70,0.200000,5,3,0,0
Sieve,206,2,8,0,0,195,0,0,0,0.290331,50,0.100000,5,1,0,0
Sieve,187,1,9,0,0,175,0,1,0,0.306585,10,0.150000,5,1,0,0
Sieve,147,33,7,0,0,0,29,0,77,0.192129,70,0.200000,1,5,0,0
Sieve,164,24,8,0,0,0,71,0,60,0.216136,20,0.250000,2,2,0,0
Sieve,173,5,7,0,0,0,157,0,3,0.27086299999999996,80,0.200000,4,1,0,0
Sieve,169,54,9,0,0,0,21,0,84,0.19263799999999998,30,0.250000,1,1,0,0
Sieve,422,5,8,0,0,403,3,2,2,0.29016699999999995,80,0.100000,4,1,0,0
Sieve,201,4,9,0,0,186,1,0,0,0.31107399999999996,80,0.250000,4,1,0,0
Sieve,188,2,8,0,0,177,0,0,0,0.29023299999999996,60,0.250000,5,5,0,0
Sieve,166,32,7,0,0,0,103,0,23,0.24131400000000003,80,0.100000,3,2,0,0
Sieve,179,4,8,0,0,166,0,0,0,0.29047100000000003,70,0.150000,4,2,0,0
Sieve,185,1,9,0,0,173,0,1,0,0.306704,60,0.050000,5,1,0,0
Sieve,149,52,7,0,0,0,74,0,15,0.20763900000000002,10,0.050000,2,5,0,0
Sieve,181,4,8,0,0,167,0,1,0,0.29063700000000003,90,0.200000,4,2,0,0
Sieve,499,227,8,0,0,2,250,4,8,0.19544899999999998,90,0.050000,1,1,0,0
Sieve,399,129,8,0,0,2,234,4,25,0.21993300000000005,80,0.050000,2,2,0,0
Sieve,238,42,7,0,0,0,67,1,121,0.20741500000000002,20,0.250000,2,4,0,0
Sieve,170,63,8,0,0,0,88,0,10,0.21657099999999996,100,0.050000,2,5,0,0
Sieve,160,38,8,0,0,1,89,1,23,0.21966600000000003,80,0.050000,2,3,0,0
Sieve,182,20,9,0,0,0,114,1,38,0.257413,100,0.150000,3,2,0,0
Sieve,178,3,9,0,0,165,0,0,0,0.311152,20,0.050000,4,2,0,0
Sieve,154,32,8,0,0,0,26,1,87,0.19398300000000002,60,0.250000,1,5,0,0
Sieve,169,3,7,0,0,0,156,1,2,0.27061,90,0.150000,4,5,0,0
Sieve,300,37,8,0,0,3,134,0,117,0.216291,50,0.250000,2,5,0,0
Sieve,169,47,8,0,0,1,76,0,36,0.22185999999999995,50,0.100000,2,5,0,0
Sieve,143,62,8,0,0,0,63,0,9,0.19289100000000003,10,0.100000,1,5,0,0
Sieve,167,3,9,0,0,154,0,0,0,0.311188,60,0.200000,4,4,0,0
Sieve,170,9,9,0,0,0,53,0,98,0.27054100000000003,50,0.200000,3,4,0,0
Sieve,161,39,7,0,0,0,24,0,90,0.21129900000000001,70,0.250000,2,1,0,0
Sieve,166,83,8,0,0,0,59,0,15,0.193477,80,0.100000,1,2,0,0
Sieve,154,60,7,0,0,0,72,1,14,0.192515,90,0.100000,1,5,0,0
Sieve,155,80,7,0,0,0,47,1,20,0.19327300000000003,70,0.100000,1,2,0,0
Sieve,180,14,8,0,0,0,126,0,31,0.25241499999999994,50,0.250000,3,4,0,0
Sieve,170,4,8,0,0,157,0,0,0,0.290686,60,0.250000,4,3,0,0
Sieve,175,15,8,0,0,0,139,1,11,0.256304,50,0.100000,3,3,0,0
Sieve,173,4,8,0,0,160,0,0,0,0.290717,90,0.050000,4,3,0,0
Sieve,254,88,8,0,0,0,119,1,38,0.19294100000000003,70,0.150000,1,5,0,0
Sieve,258,140,9,0,0,0,82,0,26,0.23193600000000003,50,0.050000,2,4,0,0
Sieve,159,22,8,0,0,1,69,2,57,0.21689000000000003,100,0.200000,2,5,0,0
Sieve,196,4,9,0,0,181,0,1,0,0.31111500000000003,50,0.050000,4,3,0,0
Sieve,160,33,9,0,0,0,15,0,102,0.19094,40,0.200000,1,5,0,0
Sieve,175,39,8,0,0,0,45,0,82,0.225136,60,0.200000,2,5,0,0
Sieve,305,31,7,0,0,0,133,1,133,0.21540000000000004,90,0.250000,2,5,0,0
Sieve,165,21,8,0,0,0,74,0,61,0.21562800000000004,100,0.250000,2,3,0,0
Sieve,156,34,7,0,0,0,90,2,24,0.210507,60,0.100000,2,2,0,0
Sieve,173,4,8,0,0,160,0,0,0,0.29071499999999995,10,0.100000,4,4,0,0
Sieve,171,10,8,0,0,0,94,0,58,0.256884,30,0.250000,3,2,0,0
Sieve,177,4,8,0,0,164,0,0,0,0.29067,80,0.050000,4,1,0,0
Sieve,178,7,7,0,0,0,161,0,2,0.27080400000000004,20,0.200000,4,2,0,0
Sieve,211,4,9,0,0,197,0,0,0,0.31161399999999995,70,0.150000,4,4,0,0
Sieve,160,80,8,0,0,0,49,0,22,0.19373300000000004,20,0.050000,1,3,0,0
Sieve,250,94,7,0,0,0,124,0,24,0.19269099999999995,30,0.100000,1,5,0,0
Sieve,200,4,7,0,0,188,0,0,0,0.29036399999999996,40,0.200000,5,4,0,0
Sieve,442,4,7,0,0,424,4,0,2,0.29017800000000005,60,0.050000,5,3,0,0
Sieve,170,3,7,0,0,159,0,0,0,0.290204,100,0.100000,5,4,0,0
Sieve,162,78,8,0,0,0,70,0,5,0.19355500000000003,70,0.050000,1,2,0,0
Sieve,169,22,8,0,0,0,130,0,8,0.25711300000000004,60,0.050000,3,2,0,0
Sieve,168,14,8,0,0,0,126,0,19,0.25626800000000005,90,0.200000,3,1,0,0
Sieve,181,14,9,0,0,0,72,0,85,0.257568,60,0.250000,3,5,0,0
Sieve,196,3,7,0,0,185,0,0,0,0.29022400000000004,20,0.250000,5,5,0,0
Sieve,177,1,9,0,0,165,0,1,0,0.306716,20,0.200000,5,3,0,0
Sieve,172,23,8,0,0,0,71,0,69,0.21668200000000004,40,0.250000,2,1,0,0
Sieve,195,17,8,0,0,0,124,0,45,0.24590599999999996,10,0.100000,3,5,0,0
Sieve,182,6,7,0,0,167,1,0,0,0.28928600000000004,60,0.100000,4,1,0,0
Sieve,182,4,7,0,0,170,0,0,0,0.290289,20,0.100000,5,3,0,0
Sieve,167,10,8,0,0,0,74,0,74,0.24851599999999996,10,0.250000,3,2,0,0
Sieve,184,1,9,0,0,172,0,1,0,0.306497,20,0.050000,5,3,0,0
Sieve,156,54,9,0,0,0,67,0,25,0.19253699999999996,20,0.150000,1,4,0,0
Sieve,183,7,7,0,0,0,165,0,3,0.270757,40,0.150000,4,1,0,0
Sieve,160,52,7,0,0,0,30,0,70,0.19195700000000004,70,0.150000,1,3,0,0
Sieve,174,34,9,0,0,1,90,0,39,0.22824,50,0.100000,2,4,0,0
Sieve,197,6,7,0,0,0,183,0,0,0.270606,50,0.050000,4,2,0,0
Sieve,172,5,7,0,0,0,157,1,2,0.27068400000000004,70,0.250000,4,5,0,0
Sieve,176,3,7,0,0,165,0,0,0,0.29020999999999997,30,0.100000,5,4,0,0
Sieve,187,17,7,0,0,0,104,0,58,0.245521,50,0.150000,3,2,0,0
Sieve,186,5,7,0,0,0,168,0,5,0.27068400000000004,30,0.250000,4,5,0,0
Sieve,168,49,9,0,0,0,46,0,63,0.19190399999999996,80,0.250000,1,3,0,0
Sieve,173,26,7,0,0,0,122,0,17,0.21099199999999996,20,0.250000,2,1,0,0
Sieve,180,40,8,0,0,0,25,0,106,0.192477,10,0.200000,1,4,0,0
Sieve,164,26,7,0,0,0,15,0,115,0.19064099999999995,50,0.250000,1,3,0,0
Sieve,175,11,10,0,0,0,132,0,21,0.27141000000000004,60,0.150000,3,4,0,0
Sieve,165,1,9,0,0,154,0,0,0,0.30666000000000004,70,0.200000,5,2,0,0
Sieve,180,1,9,0,0,168,0,1,0,0.306623,70,0.200000,5,5,0,0
Sieve,138,28,8,0,0,0,92,0,9,0.25527,10,0.050000,3,1,0,0
Sieve,302,11,7,0,0,2,279,1,2,0.270675,90,0.100000,4,4,0,0
Sieve,179,1,9,0,0,167,0,1,0,0.306635,80,0.050000,5,5,0,0
Sieve,154,59,7,0,0,0,72,0,15,0.208368,40,0.100000,2,5,0,0
Sieve,165,3,10,0,0,150,0,0,1,0.31340900000000005,10,0.150000,4,5,0,0
Sieve,406,133,9,0,0,0,163,5,100,0.194013,70,0.250000,1,5,0,0
Sieve,317,154,7,0,0,0,122,2,33,0.20333299999999999,50,0.050000,2,1,0,0
Sieve,550,12,7,0,0,0,529,1,1,0.27022900000000005,100,0.050000,4,5,0,0
Sieve,180,2,8,0,0,169,0,0,0,0.29031399999999996,10,0.100000,5,1,0,0
Sieve,191,0,10,0,0,180,0,0,0,0.33018899999999995,40,0.100000,5,1,0,0
Sieve,111,2,8,0,0,100,0,0,0,0.290277,10,0.100000,5,2,0,0
Sieve,169,31,7,0,0,0,15,0,115,0.19071400000000005,20,0.200000,1,5,0,0
Sieve,169,20,7,0,0,0,65,0,76,0.24719400000000002,50,0.250000,3,3,0,0
Sieve,133,43,9,0,0,0,51,0,29,0.19125800000000004,10,0.150000,1,1,0,0
Sieve,156,61,8,0,0,0,70,1,15,0.19200399999999995,70,0.100000,1,4,0,0
Sieve,158,52,7,0,0,0,64,0,34,0.192384,70,0.200000,1,2,0,0
Sieve,176,4,8,0,0,163,0,0,0,0.29060699999999995,60,0.150000,4,1,0,0
Sieve,167,35,7,0,0,0,57,1,66,0.21055500000000005,30,0.200000,2,2,0,0
Sieve,160,45,8,0,0,0,86,0,20,0.22054700000000005,80,0.050000,2,5,0,0
Sieve,177,4,8,0,0,164,0,0,0,0.29023699999999997,80,0.150000,4,5,0,0
Sieve,242,54,7,0,0,0,114,1,66,0.20733100000000004,100,0.150000,2,2,0,0
Sieve,157,59,8,0,0,0,82,1,7,0.217472,50,0.050000,2,3,0,0
Sieve,163,3,7,0,0,152,0,0,0,0.290351,100,0.200000,5,5,0,0
Sieve,166,50,7,0,0,0,92,1,16,0.20794599999999996,60,0.050000,2,5,0,0
Sieve,155,56,9,0,0,0,58,0,31,0.19230999999999998,40,0.150000,1,1,0,0
Lru,114,18,8,0,0,0,78,2,7,0.24885599999999997,80,0.050000,3,4,0,0
Lru,230,6,8,0,0,214,0,0,1,0.297806,40,0.150000,4,5,0,0
Lru,103,10,8,0,0,0,56,1,27,0.248722,100,0.250000,3,4,0,0
Lru,124,1,9,0,0,112,0,1,0,0.312454,20,0.050000,5,5,0,0
Lru,106,41,9,0,0,0,31,0,24,0.20460999999999996,40,0.100000,1,3,0,0
Lru,330,49,8,0,0,0,238,0,34,0.24746500000000005,80,0.100000,3,4,0,0
Lru,408,2,9,0,0,394,0,1,1,0.31235999999999997,90,0.250000,5,2,0,0
Lru,518,106,7,0,0,5,324,2,75,0.20921500000000004,100,0.100000,2,1,0,0
Lru,109,9,9,0,0,0,59,0,31,0.265829,60,0.200000,3,1,0,0
Lru,100,32,7,0,0,0,12,1,47,0.20466499999999999,80,0.150000,1,1,0,0
Lru,116,11,9,0,0,0,35,0,60,0.266124,90,0.250000,3,5,0,0
Lru,109,19,9,0,0,0,75,0,5,0.228066,10,0.050000,2,5,0,0
Lru,133,2,8,0,0,121,0,1,0,0.297783,90,0.250000,5,3,0,0
Lru,250,32,9,0,0,0,114,0,94,0.22208499999999998,20,0.200000,2,1,0,0
Lru,115,1,9,0,0,104,0,0,0,0.31245599999999996,40,0.200000,5,5,0,0
Lru,112,10,9,0,0,0,70,0,22,0.265425,60,0.150000,3,4,0,0
Lru,130,3,7,0,0,119,0,0,0,0.298034,100,0.100000,5,2,0,0
Lru,122,1,9,0,0,111,0,0,0,0.312458,70,0.050000,5,1,0,0
Lru,342,7,8,0,0,326,0,0,0,0.29820899999999995,70,0.050000,4,2,0,0
Lru,105,17,10,0,0,0,45,0,32,0.232522,70,0.100000,2,4,0,0
Lru,154,4,8,0,0,141,0,0,0,0.29839499999999997,80,0.250000,4,1,0,0
Lru,116,2,8,0,0,104,0,1,0,0.297783,20,0.250000,5,2,0,0
Lru,158,3,8,0,0,146,0,0,0,0.29837100000000005,10,0.050000,4,2,0,0
Lru,311,148,9,0,0,0,139,0,14,0.20508700000000002,10,0.050000,1,4,0,0
Lru,336,5,8,0,0,319,2,1,1,0.298099,50,0.200000,4,2,0,0
Lru,141,2,8,0,0,130,0,0,0,0.29777200000000004,100,0.250000,4,3,0,0
Lru,125,1,9,0,0,113,0,1,0,0.31245199999999995,40,0.150000,5,3,0,0
Lru,117,1,9,0,0,106,0,0,0,0.31245599999999996,80,0.250000,5,1,0,0
Lru,128,2,8,0,0,116,0,1,0,0.298439,80,0.050000,4,4,0,0
Lru,102,15,9,0,0,0,56,1,21,0.21808499999999997,100,0.050000,2,5,0,0
Lru,108,26,8,0,0,0,54,2,17,0.20767100000000005,10,0.050000,2,4,0,0
Lru,122,61,9,0,0,0,44,0,7,0.20543699999999998,60,0.100000,1,3,0,0
Lru,106,53,8,0,0,0,40,1,3,0.20772999999999997,40,0.050000,1,5,0,0
Lru,114,31,8,0,0,0,16,0,58,0.20419500000000002,100,0.250000,1,5,0,0
Lru,567,3,8,0,0,555,0,0,0,0.29793899999999995,70,0.150000,5,1,0,0
Lru,136,1,9,0,0,124,0,1,0,0.31243299999999996,30,0.050000,5,3,0,0
Lru,106,22,7,0,0,0,8,0,68,0.20235999999999998,30,0.200000,1,3,0,0
Lru,341,160,9,0,0,0,147,3,23,0.20530099999999996,80,0.100000,1,4,0,0
Lru,109,21,8,0,0,0,9,1,70,0.201762,20,0.150000,1,4,0,0
Lru,112,16,8,0,0,0,69,0,18,0.24998299999999996,50,0.100000,3,3,0,0
Lru,121,2,8,0,0,109,0,1,0,0.29777200000000004,20,0.050000,4,2,0,0
Lru,130,10,9,0,0,0,69,0,41,0.26583100000000004,70,0.200000,3,2,0,0
Lru,115,2,8,0,0,103,0,1,0,0.29777299999999995,20,0.050000,4,4,0,0
Lru,117,1,9,0,0,105,0,1,0,0.31245599999999996,50,0.200000,5,4,0,0
Lru,118,2,8,0,0,106,0,1,0,0.297779,80,0.100000,5,4,0,0
Lru,122,2,9,0,0,110,0,0,0,0.313118,30,0.150000,4,1,0,0
Lru,121,3,9,0,0,108,0,0,0,0.318283,20,0.100000,4,5,0,0
Lru,393,5,8,0,0,376,3,0,0,0.297775,30,0.050000,4,1,0,0
Lru,108,18,8,0,0,0,5,1,75,0.20282599999999995,20,0.250000,1,5,0,0
Lru,144,3,9,0,0,131,0,0,0,0.31779599999999997,80,0.050000,4,5,0,0
Lru,120,13,9,0,0,0,61,0,36,0.26695599999999997,80,0.200000,3,2,0,0
Lru,114,11,8,0,0,0,63,0,31,0.253158,70,0.150000,3,4,0,0
Lru,153,1,9,0,0,141,0,1,0,0.31239300000000003,40,0.200000,5,1,0,0
Lru,409,170,7,0,0,0,63,3,168,0.205812,70,0.150000,1,5,0,0
Lru,147,74,9,0,0,0,57,0,6,0.205094,100,0.100000,1,2,0,0
Lru,106,58,7,0,0,0,35,1,4,0.20514200000000005,40,0.050000,1,1,0,0
Lru,122,3,8,0,0,110,0,0,0,0.29843,90,0.150000,4,3,0,0
Lru,125,1,9,0,0,114,0,0,0,0.312453,10,0.050000,5,5,0,0
Lru,114,20,9,0,0,0,36,1,47,0.22361699999999995,80,0.200000,2,2,0,0
Lru,100,26,8,0,0,0,9,0,56,0.202893,70,0.250000,1,1,0,0
Lru,103,14,9,0,0,0,44,0,35,0.22025099999999997,70,0.200000,2,2,0,0
Lru,102,15,8,0,0,0,36,0,42,0.208248,80,0.150000,2,4,0,0
Lru,106,29,8,0,0,0,9,0,59,0.20269700000000002,100,0.250000,1,4,0,0
Lru,117,24,9,0,0,0,76,0,7,0.265336,60,0.050000,3,4,0,0
Lru,97,19,8,0,0,0,8,0,61,0.20150400000000002,40,0.200000,1,4,0,0
Lru,112,2,8,0,0,100,0,1,0,0.297771,60,0.250000,4,4,0,0
Lru,109,2,8,0,0,98,0,0,0,0.29777,10,0.250000,4,5,0,0
Lru,115,3,8,0,0,103,0,0,0,0.29841799999999996,90,0.200000,4,3,0,0
Lru,101,48,8,0,0,0,37,1,6,0.204519,100,0.050000,1,2,0,0
Lru,103,23,8,0,0,0,32,0,39,0.20925099999999996,20,0.150000,2,3,0,0
Lru,100,20,8,0,0,0,53,0,18,0.20989199999999997,70,0.100000,2,5,0,0
Lru,105,17,8,0,0,0,35,1,43,0.20914200000000005,70,0.200000,2,4,0,0
Lru,122,2,8,0,0,111,0,0,0,0.298435,50,0.200000,4,3,0,0
Lru,127,1,9,0,0,115,0,1,0,0.31245500000000004,100,0.250000,5,1,0,0
Lru,105,16,8,0,0,0,34,1,45,0.207808,50,0.200000,2,2,0,0
Lru,102,47,9,0,0,0,39,0,6,0.207573,20,0.100000,1,3,0,0
Lru,117,2,9,0,0,105,0,0,0,0.31786400000000004,40,0.050000,4,4,0,0
Lru,109,11,8,0,0,0,33,1,55,0.25388,70,0.250000,3,3,0,0
Lru,110,2,8,0,0,99,0,0,0,0.297775,40,0.100000,4,2,0,0
Lru,101,15,8,0,0,0,36,0,41,0.20778200000000002,70,0.200000,2,1,0,0
Lru,97,22,8,0,0,0,44,0,22,0.20671399999999995,40,0.150000,2,1,0,0
Lru,121,2,8,0,0,110,0,0,0,0.29778000000000004,30,0.200000,5,1,0,0
Lru,98,13,8,0,0,0,44,0,32,0.207951,10,0.200000,2,4,0,0
Lru,118,22,8,0,0,0,34,1,52,0.25099400000000005,100,0.150000,3,4,0,0
Lru,124,20,9,0,0,0,81,0,13,0.264516,80,0.050000,3,3,0,0
Lru,111,2,8,0,0,99,0,1,0,0.29777299999999995,70,0.050000,4,1,0,0
Lru,118,8,9,0,0,0,72,0,28,0.266452,40,0.150000,3,1,0,0
Lru,118,2,8,0,0,106,0,1,0,0.298041,40,0.150000,4,3,0,0
Lru,119,1,9,0,0,108,0,0,0,0.31245199999999995,80,0.050000,5,4,0,0
Lru,109,27,9,0,0,0,8,0,64,0.20131299999999996,30,0.200000,1,4,0,0
Lru,147,24,9,0,0,0,8,0,105,0.20195799999999997,10,0.250000,1,1,0,0
Lru,106,16,9,0,0,0,32,0,48,0.220086,30,0.200000,2,1,0,0
Lru,110,51,8,0,0,0,41,1,8,0.20421599999999995,50,0.050000,1,1,0,0
Lru,123,1,9,0,0,111,0,1,0,0.312404,30,0.050000,5,2,0,0
Lru,445,4,8,0,0,432,0,0,0,0.297956,60,0.100000,5,3,0,0
Lru,341,3,8,0,0,329,0,0,0,0.29802700000000004,40,0.150000,5,1,0,0
Lru,121,2,8,0,0,109,0,1,0,0.297771,100,0.200000,4,3,0,0
Lru,116,1,9,0,0,104,0,1,0,0.312457,100,0.100000,5,1,0,0
Lru,133,1,9,0,0,122,0,0,0,0.31245500000000004,70,0.250000,5,4,0,0
Lru,111,37,9,0,0,0,15,0,49,0.20371499999999998,70,0.200000,1,2,0,0
Lru,100,35,9,0,0,0,33,0,22,0.203785,100,0.200000,1,5,0,0
Lru,399,2,9,0,0,386,0,1,0,0.312334,100,0.200000,5,2,0,0
Lru,123,2,9,0,0,111,0,0,0,0.31829300000000005,100,0.250000,4,4,0,0
Lru,322,124,8,0,0,0,164,4,23,0.20692,80,0.050000,2,4,0,0
Lru,101,15,8,0,0,0,41,1,35,0.208916,60,0.100000,2,3,0,0
Lru,110,6,9,0,0,0,44,0,50,0.26549199999999995,90,0.250000,3,3,0,0
Lru,113,1,9,0,0,102,0,0,0,0.31249800000000005,30,0.100000,5,3,0,0
Lru,106,20,8,0,0,0,38,1,38,0.20876399999999995,60,0.150000,2,1,0,0
Lru,152,12,8,0,0,0,68,0,63,0.254051,20,0.200000,3,1,0,0
Lru,101,13,8,0,0,0,43,1,35,0.20726199999999995,40,0.200000,2,4,0,0
Lru,100,23,8,0,0,0,41,0,27,0.21009299999999997,90,0.150000,2,5,0,0
Lru,117,2,8,0,0,106,0,0,0,0.29777,80,0.200000,4,5,0,0
Lru,271,4,9,0,0,255,2,0,0,0.318122,20,0.150000,4,5,0,0
Lru,110,2,8,0,0,98,0,1,0,0.29777200000000004,10,0.050000,4,5,0,0
Lru,108,33,9,0,0,0,12,0,53,0.204291,10,0.200000,1,3,0,0
Lru,114,2,8,0,0,101,0,2,0,0.297786,80,0.100000,5,3,0,0
Lru,105,47,9,0,0,0,42,0,6,0.20464000000000004,30,0.050000,1,1,0,0
Lru,106,10,8,0,0,0,55,0,32,0.252378,60,0.150000,3,3,0,0
Lru,117,2,8,0,0,105,0,1,0,0.297779,40,0.050000,5,2,0,0
Lru,136,59,9,0,0,0,60,0,7,0.20474599999999998,50,0.050000,1,4,0,0
Lru,113,2,8,0,0,102,0,0,0,0.29777200000000004,10,0.250000,4,4,0,0
Lru,109,28,9,0,0,0,23,1,48,0.204268,50,0.250000,1,4,0,0
Lru,126,2,9,0,0,114,0,0,0,0.317592,50,0.050000,4,1,0,0
Lru,140,1,9,0,0,128,0,1,0,0.31242800000000004,90,0.050000,5,2,0,0
Lru,298,141,9,0,0,0,135,3,11,0.20613599999999999,100,0.050000,1,3,0,0
Lru,119,2,8,0,0,108,0,0,0,0.298439,70,0.100000,4,4,0,0
Lru,104,42,8,0,0,0,45,1,7,0.20425099999999996,50,0.050000,1,3,0,0
Lru,127,1,9,0,0,115,0,1,0,0.3124,30,0.150000,5,2,0,0
Lru,124,56,9,0,0,0,53,0,5,0.20458699999999996,30,0.050000,1,2,0,0
Lru,97,46,7,0,0,0,38,0,5,0.20471300000000003,60,0.100000,1,5,0,0
Lru,116,2,8,0,0,105,0,0,0,0.297783,20,0.050000,5,3,0,0
Lru,101,12,9,0,0,0,40,0,39,0.22084099999999995,40,0.150000,2,5,0,0
Lru,109,24,9,0,0,0,53,0,22,0.21925300000000003,100,0.100000,2,2,0,0
Lru,122,2,9,0,0,110,0,0,0,0.31786000000000003,20,0.200000,4,5,0,0
Lru,120,9,8,0,0,0,79,1,22,0.24889300000000003,80,0.250000,3,2,0,0
Lru,100,18,8,0,0,0,44,0,29,0.21263900000000002,60,0.200000,2,3,0,0
Lru,114,1,9,0,0,102,0,1,0,0.31245900000000004,30,0.200000,5,2,0,0
Lru,112,2,8,0,0,101,0,0,0,0.297786,90,0.050000,5,5,0,0
Lru,108,2,8,0,0,97,0,0,0,0.297783,80,0.250000,5,5,0,0
Lru,119,2,8,0,0,107,0,1,0,0.297782,80,0.150000,5,2,0,0
Lru,113,2,8,0,0,101,0,1,0,0.29777299999999995,20,0.250000,4,4,0,0
Lru,110,7,9,0,0,0,58,0,35,0.26613299999999995,50,0.250000,3,4,0,0
Lru,110,23,9,0,0,0,11,0,66,0.202106,30,0.150000,1,5,0,0
Lru,101,25,8,0,0,0,13,0,54,0.20289500000000005,70,0.250000,1,5,0,0
Lru,230,1,9,0,0,218,0,1,0,0.312399,60,0.200000,5,4,0,0
Lru,115,17,8,0,0,0,61,2,26,0.25222599999999995,60,0.100000,3,1,0,0
Lru,113,13,9,0,0,0,76,0,14,0.26671999999999996,80,0.100000,3,2,0,0
Lru,122,1,9,0,0,111,0,0,0,0.31243299999999996,60,0.050000,5,4,0,0
Lru,136,14,10,0,0,0,105,0,6,0.28068400000000004,30,0.050000,3,3,0,0
Lru,137,14,8,0,0,0,82,0,32,0.24888,10,0.200000,3,3,0,0
Lru,120,1,9,0,0,108,0,1,0,0.31245599999999996,80,0.200000,5,1,0,0
Lru,100,54,8,0,0,0,37,0,0,0.20476700000000003,30,0.050000,1,3,0,0
Lru,268,5,8,0,0,253,1,0,0,0.29826299999999994,80,0.050000,4,2,0,0
Lru,101,39,9,0,0,0,48,0,4,0.218013,60,0.050000,2,5,0,0
Lru,111,2,9,0,0,99,0,0,0,0.317592,50,0.200000,4,4,0,0
Lru,454,4,9,0,0,434,2,0,4,0.317523,20,0.100000,4,3,0,0
Lru,99,18,7,0,0,0,23,0,50,0.20358900000000002,50,0.200000,2,3,0,0
Lru,107,16,8,0,0,0,67,0,15,0.25256500000000004,20,0.050000,3,3,0,0
Lru,342,67,9,0,0,3,105,0,157,0.22274700000000003,40,0.200000,2,1,0,0
Lru,115,2,9,0,0,103,0,0,0,0.317592,50,0.150000,4,4,0,0
Lru,110,23,9,0,0,0,25,0,52,0.2047,100,0.250000,1,2,0,0
Lru,320,3,8,0,0,308,0,0,0,0.298025,90,0.050000,5,3,0,0
Lru,113,48,8,0,0,0,49,0,7,0.20389000000000002,100,0.050000,1,5,0,0
Lru,124,1,9,0,0,113,0,0,0,0.31245599999999996,30,0.050000,5,1,0,0
Lru,388,3,8,0,0,376,0,0,0,0.29801599999999995,30,0.050000,5,4,0,0
Lru,119,26,8,0,0,0,63,1,20,0.209322,50,0.100000,2,5,0,0
Lru,442,2,9,0,0,429,0,1,0,0.312337,10,0.150000,5,4,0,0
Lru,114,8,9,0,0,0,79,0,17,0.265509,20,0.100000,3,5,0,0
Lru,112,2,8,0,0,101,0,0,0,0.297787,10,0.150000,5,5,0,0
Lru,114,30,8,0,0,0,60,0,15,0.205538,10,0.100000,2,3,0,0
Lru,131,2,8,0,0,119,0,1,0,0.29776800000000003,60,0.050000,4,4,0,0
Lru,104,23,8,0,0,0,64,0,8,0.20913000000000004,100,0.050000,2,4,0,0
Lru,103,21,8,0,0,0,30,1,42,0.20826599999999995,70,0.150000,2,2,0,0
Lru,103,14,9,0,0,0,37,0,42,0.219982,100,0.250000,2,4,0,0
Lru,108,28,8,0,0,0,12,0,59,0.20403400000000005,40,0.250000,1,5,0,0
Lru,103,14,9,0,0,0,35,0,44,0.22006599999999998,70,0.250000,2,2,0,0
Lru,408,174,8,0,0,0,70,0,155,0.205974,10,0.100000,1,5,0,0
Lru,111,2,9,0,0,99,0,0,0,0.31828999999999996,30,0.050000,4,4,0,0
Lru,112,1,9,0,0,100,0,1,0,0.31245999999999996,20,0.100000,5,2,0,0
Lru,357,19,9,0,0,3,285,0,40,0.277257,70,0.150000,3,1,0,0
Lru,115,2,8,0,0,103,0,1,0,0.29777299999999995,100,0.250000,4,5,0,0
Lru,111,12,8,0,0,0,59,1,30,0.25273,30,0.150000,3,5,0,0
Lru,432,37,8,0,0,0,332,4,52,0.25017999999999996,90,0.050000,3,1,0,0
Lru,108,6,9,0,0,0,76,0,16,0.265645,100,0.150000,3,1,0,0
Lru,98,46,7,0,0,0,41,0,3,0.20481000000000005,70,0.050000,1,4,0,0
Lru,114,2,9,0,0,102,0,0,0,0.317592,100,0.150000,4,5,0,0
Lru,138,2,8,0,0,127,0,0,0,0.29777200000000004,100,0.250000,4,2,0,0
Lru,337,7,8,0,0,318,0,1,2,0.29797399999999996,10,0.150000,4,2,0,0
Lru,296,107,9,0,0,0,115,0,64,0.20587599999999995,30,0.200000,1,5,0,0
Lru,111,16,8,0,0,0,31,1,54,0.25031099999999995,90,0.200000,3,4,0,0
Lru,398,149,9,0,0,0,82,3,157,0.20633,100,0.150000,1,4,0,0
